"slug","destination","floor_tier","stage","source"
"indonesia/bali/karangasem/subagan","Subagan, Karangasem, Bali, Indonesia","second","3","sheet_46k"
"usa/florida/melbourne/palm-shores","Palm Shores, Melbourne, Florida, USA","second","3","sheet_46k"
"united-kingdom/england/tudhoe","Tudhoe, England, United Kingdom","second","3","sheet_46k"
"australia/western-australia/perth/safety-bay","Safety Bay, Perth, Western Australia, Australia","second","3","sheet_46k"
"united-kingdom/england/corby/weldon","Weldon, Corby, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/southampton/dibden-purlieu","Dibden Purlieu, Southampton, England, United Kingdom","second","3","sheet_46k"
"usa/california/sebastopol/freestone","Freestone, Sebastopol, California, USA","second","3","sheet_46k"
"usa/california/lake-isabella/mountain-mesa","Mountain Mesa, Lake Isabella, California, USA","second","3","sheet_46k"
"usa/california/idyllwild/pine-cove","Pine Cove, Idyllwild, California, USA","second","3","sheet_46k"
"usa/california/orange/villa-park","Villa Park, Orange, California, USA","second","3","sheet_46k"
"thailand/chonburi-province/chonburi/saen-suk","Saen Suk, Chonburi, Chonburi (province), Thailand","second","3","sheet_46k"
"myanmar/shan-state/nyaungshwe/yawnghwe","Yawnghwe, Nyaungshwe, Shan State, Myanmar","second","3","sheet_46k"
"united-kingdom/england/peterborough/alwalton","Alwalton, Peterborough, England, United Kingdom","second","3","sheet_46k"
"italy/sicily/aci-san-filippo","Aci San Filippo, Sicily, Italy","second","3","sheet_46k"
"bangladesh/dhaka-division/dhaka/uttara","Uttara, Dhaka, Dhaka Division, Bangladesh","second","3","sheet_46k"
"romania/nord-vest/sanmartin/3000429608","Sanmartin, Nord-Vest, Romania","second","3","sheet_46k"
"united-kingdom/england/alton/chawton","Chawton, Alton, England, United Kingdom","second","3","sheet_46k"
"greece/central-macedonia/pefka","Pefka, Central Macedonia, Greece","second","3","sheet_46k"
"luxembourg/differdange/niederkorn","Niederkorn, Differdange, Luxembourg","second","3","sheet_46k"
"united-kingdom/england/cullompton/willand","Willand, Cullompton, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/batley/birstall","Birstall, Batley, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/norwich/rackheath","Rackheath, Norwich, England, United Kingdom","second","3","sheet_46k"
"usa/florida/pompano-beach/lighthouse-point","Lighthouse Point, Pompano Beach, Florida, USA","second","3","sheet_46k"
"united-kingdom/england/hinckley/burbage","Burbage, Hinckley, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/alton/selborne","Selborne, Alton, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/wales/penarth/dinas-powys","Dinas Powys, Penarth, Wales, United Kingdom","second","3","sheet_46k"
"poland/lesser-poland-voivodeship/gmina-klaj/szarow","Szarow, gmina Kłaj, Lesser Poland Voivodeship, Poland","second","3","sheet_46k"
"usa/florida/sarasota/pinecraft","Pinecraft, Sarasota, Florida, USA","second","3","sheet_46k"
"united-kingdom/wales/swansea/morriston","Morriston, Swansea, Wales, United Kingdom","second","3","sheet_46k"
"usa/florida/melbourne/suntree","Suntree, Melbourne, Florida, USA","second","3","sheet_46k"
"united-kingdom/england/hunton-bridge","Hunton Bridge, England, United Kingdom","second","3","sheet_46k"
"usa/florida/north-port/warm-mineral-springs","Warm Mineral Springs, North Port, Florida, USA","second","3","sheet_46k"
"italy/liguria/la-spezia/pitelli","Pitelli, La Spezia, Liguria, Italy","second","3","sheet_46k"
"south-africa/kwazulu-natal-province/gillitts/winston-park","Winston Park, Gillitts, KwaZulu-Natal (province), South Africa","second","3","sheet_46k"
"united-kingdom/england/wokingham/sindlesham","Sindlesham, Wokingham, England, United Kingdom","second","3","sheet_46k"
"france/haute-savoie-department/talloires-montmin/montmin","Montmin, Talloires-Montmin, Haute-Savoie (department), France","second","3","sheet_46k"
"united-kingdom/england/richmond/whashton","Whashton, Richmond, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/polegate/milton-street","Milton Street, Polegate, England, United Kingdom","second","3","sheet_46k"
"spain/andalusia/guillena/las-pajanosas","Las Pajanosas, Guillena, Andalusia, Spain","second","3","sheet_46k"
"united-kingdom/england/brancepeth","Brancepeth, England, United Kingdom","second","3","sheet_46k"
"italy/lombardy/aizurro","Aizurro, Lombardy, Italy","second","3","sheet_46k"
"australia/queensland/brisbane/brendale","Brendale, Brisbane, Queensland, Australia","second","3","sheet_46k"
"czech-republic/usti-nad-labem-region/oparno","Oparno, Usti nad Labem (region), Czech Republic","second","3","sheet_46k"
"sri-lanka/western-province/beruwela/maggona","Maggona, Beruwela, Western Province, Sri Lanka","second","3","sheet_46k"
"united-kingdom/england/tamworth/polesworth","Polesworth, Tamworth, England, United Kingdom","second","3","sheet_46k"
"australia/western-australia/perth/attadale","Attadale, Perth, Western Australia, Australia","second","3","sheet_46k"
"australia/south-australia/adelaide/norton-summit","Norton Summit, Adelaide, South Australia, Australia","second","3","sheet_46k"
"united-kingdom/england/leighton-buzzard/heath-and-reach","Heath and Reach, Leighton Buzzard, England, United Kingdom","second","3","sheet_46k"
"italy/sicily/carruba","Carruba, Sicily, Italy","second","3","sheet_46k"
"united-kingdom/england/welwyn-garden-city/cole-green","Cole Green, Welwyn Garden City, England, United Kingdom","second","3","sheet_46k"
"netherlands/north-brabant/boerdonk","Boerdonk, North Brabant, Netherlands","second","3","sheet_46k"
"north-macedonia/bitola/dihovo","Dihovo, Bitola, North Macedonia","second","3","sheet_46k"
"uganda/central-region/kampala/munyonyo","Munyonyo, Kampala, Central Region, Uganda","second","3","sheet_46k"
"united-kingdom/england/shrewsbury/leighton","Leighton, Shrewsbury, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/reading/woodley","Woodley, Reading, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/oxford/chiselhampton","Chiselhampton, Oxford, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/norwich/trowse-newton","Trowse Newton, Norwich, England, United Kingdom","second","3","sheet_46k"
"australia/new-south-wales/five-dock","Five Dock, New South Wales, Australia","second","3","sheet_46k"
"united-kingdom/england/birkenhead/prenton","Prenton, Birkenhead, England, United Kingdom","second","3","sheet_46k"
"australia/new-south-wales/freshwater","Freshwater, New South Wales, Australia","second","3","sheet_46k"
"united-kingdom/wales/cwmbran/llantarnam","Llantarnam, Cwmbran, Wales, United Kingdom","second","3","sheet_46k"
"sri-lanka/central-province/kandy/tennekumbura","Tennekumbura, Kandy, Central Province, Sri Lanka","second","3","sheet_46k"
"italy/campania/vietri-sul-mare/albori","Albori, Vietri sul Mare, Campania, Italy","second","3","sheet_46k"
"united-kingdom/england/norwich/brooke","Brooke, Norwich, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/dargate","Dargate, England, United Kingdom","second","3","sheet_46k"
"rwanda/ruhengeri/musanze","Musanze, Ruhengeri, Rwanda","second","3","sheet_46k"
"united-kingdom/england/worcester/claines","Claines, Worcester, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/worcester/wichenford","Wichenford, Worcester, England, United Kingdom","second","3","sheet_46k"
"madagascar/analamanga/antananarivo/tsarasaotra","Tsarasaotra, Antananarivo, Analamanga, Madagascar","second","3","sheet_46k"
"united-kingdom/england/tenterden/st-michaels","St Michaels, Tenterden, England, United Kingdom","second","3","sheet_46k"
"india/uttar-pradesh/hasanpur/gajraula","Gajraula, Hasanpur, Uttar Pradesh, India","second","3","sheet_46k"
"madagascar/diana/nosy-be/hell-ville","Hell-Ville, Nosy Be, Diana, Madagascar","second","3","sheet_46k"
"sri-lanka/southern-province/bentota/gonagala","Gonagala, Bentota, Southern Province, Sri Lanka","second","3","sheet_46k"
"germany/bavaria/affing/gebenhofen","Gebenhofen, Affing, Bavaria, Germany","second","3","sheet_46k"
"united-kingdom/england/uckfield/little-horsted","Little Horsted, Uckfield, England, United Kingdom","second","3","sheet_46k"
"indonesia/bali/ubud/peliatan","Peliatan, Ubud, Bali, Indonesia","second","3","sheet_46k"
"united-kingdom/england/pershore/birlingham","Birlingham, Pershore, England, United Kingdom","second","3","sheet_46k"
"spain/andalusia/vegas-del-genil/belicena","Belicena, Vegas del Genil, Andalusia, Spain","second","3","sheet_46k"
"united-kingdom/england/witney/northmoor","Northmoor, Witney, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/norwich/salhouse","Salhouse, Norwich, England, United Kingdom","second","3","sheet_46k"
"guatemala/sacatepequez/antigua-guatemala/jocotenango","Jocotenango, Antigua Guatemala, Sacatepequez, Guatemala","second","3","sheet_46k"
"united-kingdom/england/pontefract/south-elmsall","South Elmsall, Pontefract, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/cheltenham/cockleford","Cockleford, Cheltenham, England, United Kingdom","second","3","sheet_46k"
"vietnam/thanh-hoa-province/thanh-hoa/khu-bao-ton-thien-nhien-pu-luong","Khu bao ton Thien nhien Pu Luong, Thanh Hoa, Thanh Hoa (province), Vietnam","second","3","sheet_46k"
"united-kingdom/england/peppard-common","Peppard Common, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/henley-on-thames/kingwood","Kingwood, Henley-on-Thames, England, United Kingdom","second","3","sheet_46k"
"usa/maryland/solomons/dowell","Dowell, Solomons, Maryland, USA","second","3","sheet_46k"
"algeria/algiers/ain-benian","Ain Benian, Algiers, Algeria","second","3","sheet_46k"
"usa/massachusetts/brant-rock","Brant Rock, Massachusetts, USA","second","3","sheet_46k"
"usa/massachusetts/marshfield/green-harbor","Green Harbor, Marshfield, Massachusetts, USA","second","3","sheet_46k"
"indonesia/bali/kenderan","Kenderan, Bali, Indonesia","second","3","sheet_46k"
"australia/western-australia/perth/st-james","St James, Perth, Western Australia, Australia","second","3","sheet_46k"
"usa/massachusetts/teaticket","Teaticket, Massachusetts, USA","second","3","sheet_46k"
"italy/abruzzo/san-giovanni-teatino/sambuceto","Sambuceto, San Giovanni Teatino, Abruzzo, Italy","second","3","sheet_46k"
"united-kingdom/england/norwich/banningham","Banningham, Norwich, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/telford/little-wenlock","Little Wenlock, Telford, England, United Kingdom","second","3","sheet_46k"
"vietnam/bac-ninh-province/tu-son/dinh-bang","Đinh Bang, Tu Son, Bac Ninh (province), Vietnam","second","3","sheet_46k"
"reunion/arrondissement-of-saint-paul/saint-paul/bois-de-nefles","Bois de Nefles, Saint-Paul, Arrondissement of Saint-Paul, Reunion","second","3","sheet_46k"
"germany/bavaria/kornburg","Kornburg, Bavaria, Germany","second","3","sheet_46k"
"united-kingdom/england/norwich/horsham-st-faith","Horsham St Faith, Norwich, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/swindon/ashbury","Ashbury, Swindon, England, United Kingdom","second","3","sheet_46k"
"germany/bavaria/erlangen/eltersdorf","Eltersdorf, Erlangen, Bavaria, Germany","second","3","sheet_46k"
"united-kingdom/england/bedford/kempston","Kempston, Bedford, England, United Kingdom","second","3","sheet_46k"
"australia/queensland/brisbane/woody-point","Woody Point, Brisbane, Queensland, Australia","second","3","sheet_46k"
"united-kingdom/england/ely/little-downham","Little Downham, Ely, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/norwich/southrepps","Southrepps, Norwich, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/kidlington/begbroke","Begbroke, Kidlington, England, United Kingdom","second","3","sheet_46k"
"malaysia/perak/ipoh/kampung-kepayang","Kampung Kepayang, Ipoh, Perak, Malaysia","second","3","sheet_46k"
"australia/new-south-wales/newcastle/carey-bay","Carey Bay, Newcastle, New South Wales, Australia","second","3","sheet_46k"
"vietnam/nghe-an-province/dien-chau/dien-thanh","Dien Thanh, Dien Chau, Nghe An (province), Vietnam","second","3","sheet_46k"
"united-kingdom/england/harrogate/summerbridge","Summerbridge, Harrogate, England, United Kingdom","second","3","sheet_46k"
"australia/western-australia/perth/applecross","Applecross, Perth, Western Australia, Australia","second","3","sheet_46k"
"united-kingdom/england/torpoint/hessenford","Hessenford, Torpoint, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/durham/brasside","Brasside, Durham, England, United Kingdom","second","3","sheet_46k"
"australia/victoria/highton","Highton, Victoria, Australia","second","3","sheet_46k"
"australia/queensland/brisbane/mango-hill","Mango Hill, Brisbane, Queensland, Australia","second","3","sheet_46k"
"australia/victoria/melbourne/lower-plenty","Lower Plenty, Melbourne, Victoria, Australia","second","3","sheet_46k"
"australia/western-australia/perth/booragoon","Booragoon, Perth, Western Australia, Australia","second","3","sheet_46k"
"australia/western-australia/perth/dianella","Dianella, Perth, Western Australia, Australia","second","3","sheet_46k"
"australia/western-australia/perth/tuart-hill","Tuart Hill, Perth, Western Australia, Australia","second","3","sheet_46k"
"australia/new-south-wales/sydney/enfield","Enfield, Sydney, New South Wales, Australia","second","3","sheet_46k"
"australia/new-south-wales/eastgardens","Eastgardens, New South Wales, Australia","second","3","sheet_46k"
"united-kingdom/england/tibberton","Tibberton, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/marlborough/ramsbury","Ramsbury, Marlborough, England, United Kingdom","second","3","sheet_46k"
"united-kingdom/england/bridgwater/middlezoy","Middlezoy, Bridgwater, England, United Kingdom","second","3","sheet_46k"
"portugal/ovar/cortegaca","Cortegaca, Ovar, Portugal","second","3","sheet_46k"
"switzerland/bern/gummenen","Gummenen, Bern, Switzerland","second","3","sheet_46k"
"france/eure-department/le-thuit-de-l-oison/le-thuit-signol","Le Thuit-Signol, Le Thuit-de-l'Oison, Eure (department), France","second","3","sheet_46k"
"colombia/cordoba/montelibano/montelibano","Montelibano, Montelibano, Cordoba, Colombia","second","3","sheet_46k"
"united-kingdom/england/rishworth","Rishworth, England, United Kingdom","second","3","sheet_46k"
"israel/central-district/modi-in-maccabim-re-ut/modiin","Modiin, Modi'in-Maccabim-Re'ut, Central District, Israel","second","3","sheet_46k"
"switzerland/nidwalden/obburgen","Obburgen, Nidwalden, Switzerland","second","3","sheet_46k"
"ukraine/zakarpats-ka-oblast/uzhhorod/storozhnytsya","Storozhnytsya, Uzhhorod, Zakarpats'ka oblast, Ukraine","second","3","sheet_46k"
"germany/schleswig-holstein/wees/ulstrup","Ulstrup, Wees, Schleswig-Holstein, Germany","second","3","sheet_46k"
"usa/new-jersey/rumson/sea-bright","Sea Bright, Rumson, New Jersey, USA","second","3","sheet_46k"
"usa/new-jersey/beach-haven/ship-bottom","Ship Bottom, Beach Haven, New Jersey, USA","second","3","sheet_46k"
"united-kingdom/england/harrogate/follifoot","Follifoot, Harrogate, England, United Kingdom","second","3","sheet_46k"
"madagascar/atsimo-andrefana/toliara/berenty-private-reserve","Berenty Private Reserve, Toliara, Atsimo-Andrefana, Madagascar","second","3","sheet_46k"
"australia/new-south-wales/minnamurra","Minnamurra, New South Wales, Australia","second","3","sheet_46k"
